student_id,gender,study_hours_per_day,social_media_hours,mental_health_rating
151097,Female,0.2,3.9,5.6
151098,Other,5.9,1.3,7.2
151099,Female,5.093232430894021,2.5,10.0
151100,Male,3.6,4.6,7.4
151101,Other,4.1,0.1,8.2
151102,Other,2.2,1.9,3.8
151103,Male,11.0,3.7,2.5
151104,Male,0.0,2.5,5.1
151105,Female,7.281716307034405,2.6,4.0
151106,Male,4.190720120133397,2.4,10.0
151107,Female,1.7245643473678052,2.4,6.9
151108,Female,3.9,1.5,10.0
151109,Female,4.9,4.7,9.1
151110,Male,2.3,0.7,6.2
151111,Other,3.7,2.1,6.4
151112,Male,3.0,3.4,5.2
151113,Female,2.8,3.5,7.5
151114,Male,4.448384061320481,4.6,7.5
151115,Male,3.9,3.0,6.6
151116,Male,7.4,4.9,7.9
151117,Female,8.0,1.5,7.0
151118,Male,6.8,4.6,8.3
151119,Female,2.6,2.7,6.7
151120,Female,4.0,4.3,9.2
151121,Female,2.6,4.3,9.4
151122,Male,2.6,1.8,6.6
151123,Other,4.2,4.9,6.8
151124,Other,7.9,1.8,7.4
151125,Female,0.5,2.1,5.9
151126,Other,8.8,4.2,6.7
151127,Female,5.697079190259915,4.6,10.0
151128,Other,6.6,3.0,4.1
151129,Other,3.8,1.1,4.8
151130,Female,4.6,1.4,8.1
151131,Female,2.8,3.7,6.4
151132,Other,2.4,1.2,9.2
151133,Other,3.4,4.9,10.0
151134,Male,4.0,0.1,6.5
151135,Female,5.2,2.3,5.8
151136,Other,7.1,1.4,10.0
151137,Female,3.2,3.0,4.6
151138,Other,3.4,3.2,5.3
151139,Other,3.5,2.0,4.7
151140,Male,4.0,2.3,5.6
151141,Female,3.7,4.6,5.5
151142,Other,3.3,1.3,5.4
151143,Female,2.8,1.8,8.8
151144,Other,5.0,1.5,8.1
151145,Female,7.3,2.8,6.4
151146,Male,4.6,4.0,6.8
151147,Male,0.0,0.4,10.0
151148,Male,5.5,0.5,10.0
151149,Other,4.013931022512048,1.1,5.3
151150,Male,4.52783794757031,4.6,5.6
151151,Male,1.6,4.5,5.3
151152,Female,0.7,0.3,6.8
151153,Other,3.7,1.0,6.1
151154,Male,7.5,2.5,9.5
151155,Female,2.2,2.1,10.0
151156,Other,3.2,0.6,6.5
151157,Male,4.1,0.6,5.2
151158,Male,5.3,2.5,7.2
151159,Female,5.841017509322484,2.5,6.0
151160,Female,1.4,2.5,8.0
151161,Other,3.3,3.5,8.9
151162,Female,4.032736128407619,2.0,9.6
151163,Other,1.4,2.6,5.4
151164,Other,6.6,4.8,6.9
151165,Other,5.2,2.4,9.3
151166,Other,7.2,0.5,7.7
151167,Other,2.5,1.0,4.1
151168,Male,7.169209960674136,3.8,8.2
151169,Female,3.2,4.7,8.1
151170,Female,0.8860324175392238,0.6,8.8
151171,Male,4.6,3.5,6.5
151172,Female,6.984182999048118,0.2,4.2
151173,Other,6.7,2.3,8.5
151174,Female,7.3,4.2,8.6
151175,Other,2.3,4.9,6.5
151176,Other,2.5012983762356256,3.0,7.800000000000001
151177,Female,4.1,1.9,9.4
151178,Female,3.2,3.8,7.199999999999999
151179,Female,4.5,3.9,5.6
151180,Male,3.9,1.9,3.2
151181,Other,6.5,4.6,7.9
151182,Other,0.1,1.5,8.5
151183,Other,2.6,0.2,5.2
151184,Other,6.174620457952605,0.3,6.6
151185,Other,5.6,2.3,8.1
151186,Other,6.1,0.3,7.5
151187,Male,2.3,3.2,7.6
151188,Female,4.6,2.3,7.4
151189,Female,9.4,4.3,6.4
151190,Female,5.4,0.3,4.6
151191,Male,3.3,4.0,8.6
151192,Female,5.8,1.1,7.7
151193,Male,5.0,4.2,6.1
151194,Male,1.2,4.5,7.2
151195,Other,4.3,3.8,9.3
151196,Other,1.9,1.3,7.9
151197,Female,3.3,2.6,7.5
151198,Female,3.7,3.7,9.0
151199,Other,1.7,1.6,4.2
151200,Male,2.3,3.6,5.8
151201,Female,7.872748681318611,3.8,6.1
151202,Male,6.8,2.4,9.7
151203,Female,3.3,0.3,9.3
151204,Male,1.3,1.4,6.0
151205,Male,10.3,2.5,5.3
151206,Other,0.0,0.0,6.7
151207,Male,3.788212263042447,1.4,9.6
151208,Male,4.5,3.3,6.6
151209,Other,1.9,2.2,7.199999999999999
151210,Other,1.5,2.7,5.7
151211,Female,7.270305056701458,0.1,6.5
151212,Male,6.072004586497124,1.0,9.3
151213,Male,7.9,0.0,3.5
151214,Female,3.4,0.8,8.1
151215,Male,2.2,2.1,6.8
151216,Other,4.9,3.6,7.2
151217,Female,3.1,4.7,5.8
151218,Male,4.0,4.3,2.2
151219,Male,7.548761533957592,0.3,5.9
151220,Male,4.1,1.0,9.2
151221,Female,0.7,0.3,4.2
151222,Male,6.333197294670965,2.6,7.699999999999999
151223,Female,6.129287763513148,3.9,5.0
151224,Other,4.593176839156864,1.1,7.3
151225,Male,5.2,0.2,10.0
151226,Other,2.9,2.1,8.8
151227,Female,8.5,0.3,9.7
151228,Other,4.7,3.2,6.6
151229,Male,2.2,0.6,7.0
151230,Other,4.529256060516504,0.0,6.8
151231,Male,6.9,4.2,4.5
151232,Other,2.2,0.1,8.4
151233,Male,3.7,3.8,7.5
151234,Female,1.8,4.5,5.5
151235,Other,7.093525917063548,1.4,7.9
151236,Male,6.0,4.2,8.0
151237,Other,6.0,4.3,3.3
151238,Female,4.1,4.1,7.5
151239,Other,3.3,0.8,7.7
151240,Other,4.7,2.1,10.0
151241,Other,1.9,4.7,5.7
151242,Male,3.8,3.3,4.8
151243,Male,3.1,4.7,6.1
151244,Male,4.1,3.9,7.2
151245,Male,7.2,3.6,6.8
151246,Other,4.5,1.1,4.8
151247,Female,4.949136944617408,0.6,8.9
151248,Male,3.8,2.6,9.0
151249,Other,2.9,2.4,10.0
151250,Other,3.1,1.0,5.6
151251,Male,3.2,1.3,8.4
151252,Male,3.047720285772712,3.7,9.5
151253,Male,6.056273263022318,1.2,7.6
151254,Female,3.5,4.7,6.3
151255,Male,5.9,3.6,8.1
151256,Male,4.8,3.9,5.0
151257,Female,4.3,3.9,8.5
151258,Other,3.2,4.1,4.7
151259,Male,3.5,2.9,2.8
151260,Other,2.1,0.6,8.3
151261,Other,2.6,3.4,7.1
151262,Female,2.7,2.1,7.3
151263,Other,6.2,0.8,4.8
151264,Female,3.7,3.0,4.7
151265,Male,4.277061671011426,1.0,4.4
151266,Other,1.5,4.2,7.6
151267,Other,4.3,2.3,4.7
151268,Other,6.9,4.8,8.3
151269,Other,0.0,3.1,6.5
151270,Female,0.2,4.6,6.6
151271,Other,6.634148690588168,3.7,4.2
151272,Female,1.8817683711504176,4.3,3.1
151273,Male,8.56278099528026,1.0,1.0
151274,Female,5.4,0.5,9.0
151275,Other,3.51680448004744,3.8,9.8
151276,Male,6.6,2.4,6.5
151277,Other,4.5,4.7,8.5
151278,Other,3.8,1.5,6.5
151279,Female,2.0,1.1,2.4
151280,Female,4.8,4.5,8.5
151281,Male,1.6,2.0,4.3
151282,Male,3.7,2.8,6.5
151283,Female,3.9,0.8,6.1
151284,Female,4.3,1.2,3.4
151285,Male,0.0,0.2,8.3
151286,Female,0.8,3.3,7.0
151287,Male,0.5,3.6,8.0
151288,Other,3.9,4.9,4.3
151289,Other,4.5,4.8,5.8
151290,Female,4.5,1.1,5.2
151291,Female,5.9,3.6,4.8
151292,Female,4.1,3.3,9.5
151293,Female,9.1,4.5,1.7999999999999998
151294,Male,4.5,4.2,6.0
151295,Female,4.5,3.4,7.1
151296,Male,2.9914070082371884,0.6,9.5
151297,Male,0.0,1.4,7.2
151298,Female,4.4994825859532215,2.2,5.7
151299,Male,3.8,3.1,3.0
151300,Female,2.6,0.7,9.0
151301,Female,2.1,2.5,6.9
151302,Female,7.1,1.6,7.4
151303,Male,1.8,0.3,8.0
151304,Other,3.3,4.4,6.8
151305,Female,1.5,2.0,4.9
151306,Male,1.5,1.7,6.3
151307,Female,1.5,0.8,5.4
151308,Female,6.7,1.4,6.0
151309,Female,2.6,4.6,9.2
151310,Other,1.3,0.7,2.7
151311,Other,2.1,0.3,7.2
151312,Female,0.9,1.2,9.3
151313,Male,1.3,3.8,6.1
151314,Female,4.2,1.2,8.0
151315,Female,6.0,4.7,6.1
151316,Male,7.070944229569523,4.7,8.1
151317,Other,4.5,2.6,8.0
151318,Other,5.862892862938559,3.2,3.2
151319,Male,3.6,0.2,8.4
151320,Male,3.4,3.6,8.4
151321,Male,3.6,4.1,6.6
151322,Male,2.1877459018595324,4.9,7.9
151323,Female,4.8,0.7,9.7
151324,Other,4.974440361127261,2.6,10.0
151325,Other,2.8,0.4,3.4
151326,Female,2.923932221994898,0.6,5.3
151327,Male,3.2,4.6,8.2
151328,Male,6.9,3.7,7.6
151329,Female,6.2,0.8,7.7
151330,Female,4.4,2.6,1.0
151331,Female,3.227754123112586,1.1,6.2
151332,Female,2.6,1.4,6.0
151333,Other,3.3,2.0,7.1
151334,Female,5.5,1.5,5.9
151335,Other,5.1,3.2,6.3
151336,Other,4.1,1.0,7.199999999999999
151337,Male,5.7,3.0,10.0
151338,Other,1.2,3.6,6.7
151339,Female,4.4,0.3,4.9
151340,Male,3.3,0.1,6.2
151341,Female,2.5,3.8,7.800000000000001
151342,Female,5.0,0.9,5.9
151343,Female,3.4,3.6,8.9
151344,Other,6.2,2.0,8.4
151345,Female,2.6,1.2,6.7
151346,Other,6.5,3.3,3.5
151347,Female,4.3,1.4,6.4
151348,Other,5.3,4.0,10.0
151349,Female,3.1,1.1,7.9
151350,Male,4.9,1.3,7.7
151351,Male,7.5,4.2,7.0
151352,Other,4.8,3.4,8.9
151353,Male,1.3,0.1,8.6
151354,Female,1.3,4.1,3.1
151355,Male,5.3,1.2,4.7
151356,Male,3.4,0.8,3.4
151357,Other,0.4158320816047984,0.0,8.5
151358,Female,1.4,3.1,5.3
151359,Female,2.0,0.9,9.0
151360,Male,4.684581858296113,1.2,4.6
151361,Other,6.1,0.1,4.4
151362,Female,3.4,0.9,4.1
151363,Female,5.0,1.0,8.8
151364,Other,5.4,0.5,6.1
151365,Female,4.6,4.5,7.1
151366,Female,2.2,0.8,6.4
151367,Male,5.4,4.5,7.9
151368,Female,3.3,1.6,2.7
151369,Female,5.1,3.1,8.8
151370,Female,3.7,1.6,7.7
151371,Female,3.0,1.8,3.7
151372,Other,1.9,4.5,8.0
151373,Other,6.780263391110106,3.8,1.0
151374,Female,3.3,3.9,8.9
151375,Male,4.2,0.8,8.8
151376,Other,4.2,1.2,7.8
151377,Male,6.7,1.4,8.4
151378,Other,3.6,4.7,6.0
151379,Female,6.3,0.4,7.0
151380,Female,5.3,4.9,5.6
151381,Male,4.3,2.4,10.0
151382,Other,2.9,0.3,6.8
151383,Male,6.123983144663315,4.5,9.1
151384,Female,6.942529858571756,3.3,7.6
151385,Male,3.2,4.2,7.5
151386,Male,1.1,3.4,2.7
151387,Other,0.0,4.4,7.3
151388,Other,1.9,0.9,9.1
151389,Other,3.9,1.9,5.9
151390,Other,5.5,1.1,6.2
151391,Other,4.9,3.0,6.1
151392,Male,3.6,2.0,8.7
151393,Male,1.2,0.7,7.9
151394,Male,5.3,4.6,6.9
151395,Male,9.6,2.1,7.3
151396,Female,4.1,2.1,7.6
151397,Male,7.1,0.2,4.4
151398,Other,3.1,0.0,5.8
151399,Female,2.9,4.8,6.2
151400,Male,3.1906879841477997,0.3,7.0
151401,Female,7.3,0.5,5.7
151402,Male,3.8,1.1,5.3
151403,Male,4.2,3.1,5.7
151404,Male,4.8,4.8,6.1
151405,Other,3.1,0.9,5.7
151406,Other,7.0,0.5,4.9
151407,Male,2.3,3.6,5.7
151408,Female,7.5,4.2,3.5
151409,Other,4.4,0.7,4.9
151410,Female,2.1,3.0,5.9
151411,Female,3.8,4.7,9.5
151412,Male,5.8,1.3,6.2
151413,Female,0.6,4.1,7.3
151414,Female,5.8,0.5,5.9
151415,Other,4.8,2.7,10.0
151416,Other,5.4,4.2,5.4
151417,Other,6.12272368465343,0.4,6.9
151418,Male,4.5,1.1,10.0
151419,Other,2.6,2.4,9.1
151420,Other,3.2,4.6,9.2
151421,Male,1.3,3.3,2.3
151422,Female,5.364669952128379,2.1,6.0
151423,Other,0.0,0.4,8.3
151424,Female,3.1,4.9,8.0
151425,Female,5.1,0.9,6.8
151426,Female,6.0,4.4,7.9
151427,Other,5.8,2.0,4.5
151428,Male,0.4,3.2,5.4
151429,Male,4.1798633912263154,3.7,4.8
151430,Female,2.2,4.1,6.9
151431,Other,5.1,1.3,3.3
151432,Male,7.9,4.8,6.2
151433,Male,5.4,1.7,10.0
151434,Male,5.3,0.2,8.9
151435,Other,5.4,0.3,10.0
151436,Female,4.1,0.5,5.3
151437,Female,4.6,3.0,7.9
151438,Female,5.1719938755114905,1.0,4.3
151439,Male,5.814859306615186,1.2,4.5
151440,Other,5.3,2.6,7.3
151441,Male,4.229031702418057,4.7,3.2
151442,Other,1.6,0.3,6.5
151443,Male,6.2,4.5,4.7
151444,Female,4.2,5.0,7.0
151445,Female,4.8,0.6,6.4
151446,Other,5.7,1.7,7.5
151447,Male,2.6,1.4,6.4
151448,Female,5.1277635072716645,4.3,4.9
151449,Female,3.8,0.7,4.9
151450,Male,8.575445745290587,3.7,7.6
151451,Female,4.3,2.5,7.300000000000001
151452,Female,2.0,0.2,8.4
151453,Other,2.6,2.7,6.0
151454,Male,5.985711922298909,3.9,8.5
151455,Male,2.6,2.7,9.6
151456,Female,3.1,2.1,6.0
151457,Female,1.8,4.3,7.5
151458,Other,2.3,3.9,4.8
151459,Female,3.1,0.1,7.8
151460,Other,4.8,1.4,9.3
151461,Other,4.6,0.2,6.7
151462,Female,4.1,1.0,6.3
151463,Male,4.3,0.9,6.3
151464,Other,3.9,2.6,8.3
151465,Female,6.879584086575338,1.6,6.3
151466,Female,2.3,4.4,7.9
151467,Male,4.9,0.1,4.1
151468,Female,4.4,1.5,7.5
151469,Female,6.277738834259622,0.3,4.8
151470,Female,3.7,2.5,9.0
151471,Male,5.4,4.6,7.1
151472,Female,5.992582395598709,3.8,4.9
151473,Male,4.3,4.7,9.9
151474,Female,2.7,3.9,7.4
151475,Other,6.9,0.9,6.5
151476,Male,6.9,0.9,7.7
151477,Female,7.9,2.2,7.7
151478,Other,5.8,0.4,7.2
151479,Male,2.2,4.6,6.2
151480,Other,1.0824380535341172,3.1,10.0
151481,Other,4.6,2.4,6.5
151482,Male,9.312248842341011,4.3,4.7
151483,Male,1.4,2.9,9.2
151484,Female,2.6,0.3,2.3
151485,Female,4.3,2.5,6.9
151486,Female,4.9,2.1,7.4
151487,Other,0.4,3.8,7.8
151488,Female,0.0,4.5,8.6
151489,Male,6.0,4.6,9.8
151490,Other,2.0,1.6,6.3
151491,Female,4.0,1.0,10.0
151492,Male,6.6,3.6,9.0
151493,Male,2.8,3.1,7.699999999999999
151494,Female,2.4,4.9,7.8
151495,Other,4.8,4.0,6.3
151496,Male,0.0,3.6,5.1
151497,Other,1.9,3.4,8.4
151498,Other,3.6,2.1,8.2
151499,Female,1.4,1.5,5.5
151500,Female,3.7,4.0,7.9
151501,Other,6.9,2.3,3.6
151502,Female,1.3,0.1,10.0
151503,Male,3.9,1.1,10.0
151504,Male,4.52761682595963,4.7,5.3
151505,Male,4.1,3.5,10.0
151506,Other,4.1,4.0,9.0
151507,Male,3.74942143469361,1.9,6.7
151508,Female,3.4,2.9,5.3
151509,Other,2.1,1.0,7.199999999999999
151510,Other,7.7,3.4,8.6
151511,Other,3.8,2.0,8.6
151512,Male,6.0,3.0,2.9
151513,Male,6.5,4.0,6.4
151514,Other,6.7,0.2,7.2
151515,Other,4.6,3.6,6.7
151516,Male,4.195069840076604,4.2,9.0
151517,Other,7.0,2.1,9.0
151518,Female,9.3,2.8,9.4
151519,Male,0.9,4.0,4.7
151520,Other,4.4,4.5,8.1
151521,Other,3.9,1.7,8.5
151522,Other,2.5,2.0,10.0
151523,Other,7.5,3.3,8.9
151524,Male,7.329648208104647,3.4,8.8
151525,Male,3.8,1.4,4.2
151526,Female,1.3,3.8,7.0
151527,Female,6.3,4.5,4.8
151528,Other,6.5,4.9,6.5
151529,Other,4.054175180082696,2.5,7.4
151530,Other,5.2,4.6,6.7
151531,Male,4.0,0.6,6.8
151532,Male,1.1,0.3,6.6
151533,Male,1.1,1.3,6.0
151534,Male,4.871018783766994,2.5,7.1
151535,Other,5.3,3.1,5.9
151536,Male,7.8,4.5,8.4
151537,Female,2.3,0.5,7.3
151538,Male,4.9,4.1,8.5
151539,Female,1.8,3.1,10.0
151540,Female,3.5,2.8,8.6
151541,Female,2.7,1.0,4.3
151542,Male,0.0,1.8,7.5
151543,Female,2.6,1.0,10.0
151544,Male,5.7,1.2,3.6
151545,Female,3.5301899084384907,2.6,7.9
151546,Female,5.111540377673041,2.9,7.7
151547,Female,3.9,2.1,7.6
151548,Male,4.2,0.8,3.1
151549,Male,1.0,3.0,3.8
151550,Female,3.5,1.2,6.0
151551,Other,4.785494014273375,1.6,8.9
151552,Male,6.5,3.8,5.9
151553,Female,5.6,4.0,9.1
151554,Male,4.0,2.9,7.3
151555,Male,7.4,1.0,8.0
151556,Female,4.2,0.2,5.4
151557,Female,3.6,1.7,4.0
151558,Other,3.3,2.8,6.4
151559,Female,0.5518858803047135,1.3,10.0
151560,Other,4.0,4.9,6.0
151561,Male,4.591865718339749,4.9,5.2
151562,Female,6.5,4.6,5.8
151563,Other,4.364345032831039,1.8,3.4000000000000004
151564,Female,1.7,3.0,6.2
151565,Female,4.5,3.3,8.2
151566,Male,5.736215124580482,4.4,4.7
151567,Other,4.1,5.0,6.3
151568,Male,4.5,1.8,5.8
151569,Male,6.5,3.8,8.3
151570,Male,3.7,4.8,8.4
151571,Other,5.8,1.0,8.3
151572,Male,6.1,3.6,7.6
151573,Male,1.3,3.7,9.1
151574,Other,2.3,3.3,5.5
151575,Other,3.6,3.9,6.7
151576,Other,3.865481931935268,3.0,4.4
151577,Male,0.0,4.6,4.7
151578,Male,4.709959840994149,3.8,7.0
151579,Male,5.5,4.7,9.5
151580,Other,2.4,2.1,9.4
151581,Male,3.5,0.8,5.1
151582,Female,6.3,3.1,8.0
151583,Female,0.8,3.5,4.9
151584,Male,4.783102653278747,3.1,8.0
151585,Male,3.7,2.4,4.6
151586,Other,3.6,1.7,7.2
151587,Female,2.0,3.5,7.2
151588,Other,2.9,2.5,5.3
151589,Female,2.1,1.5,10.0
151590,Male,1.7,0.7,5.1
151591,Female,2.9,0.0,9.1
151592,Other,3.2,0.0,8.9
151593,Female,4.956986267578511,4.4,4.7
151594,Male,6.9,3.7,1.2
151595,Other,5.4,4.6,9.2
151596,Other,0.4,4.4,4.8
151597,Male,4.208226602917436,2.4,6.9
151598,Other,4.3,0.5,9.3
151599,Male,3.5,3.0,5.9
151600,Female,2.8,3.5,7.9
151601,Other,2.0320219128189274,4.0,5.2
151602,Female,1.8,2.4,8.5
151603,Female,1.9,0.9,4.0
151604,Female,5.9,2.2,6.2
151605,Female,3.3,4.4,8.5
151606,Female,2.5,4.7,6.4
151607,Male,1.2450041457642278,1.2,4.9
151608,Male,4.8,3.7,9.8
151609,Male,4.0,0.6,9.8
151610,Female,6.0,0.1,7.8
151611,Female,3.3,0.4,8.1
151612,Male,4.2,0.9,4.6
151613,Other,5.627574562985531,1.2,6.5
151614,Male,3.0,2.8,7.9
151615,Female,6.7,2.2,5.0
151616,Male,2.9,3.9,6.7
151617,Female,4.7,2.0,7.9
151618,Other,5.2,0.3,9.8
151619,Other,4.0,1.2,6.0
151620,Other,1.3,4.6,4.4
151621,Male,5.6,2.1,10.0
151622,Male,3.7,3.1,8.5
151623,Male,7.661591772061778,2.8,7.3
151624,Male,0.8,2.8,6.3
151625,Male,4.8,0.0,10.0
151626,Other,4.2927724113494,1.2,4.5
151627,Other,5.2,1.6,5.7
151628,Other,1.1,2.5,8.6
151629,Other,0.0,3.2,3.8
151630,Male,4.0,3.7,4.6
151631,Other,2.6104309617475514,2.5,4.9
151632,Female,5.5,4.2,8.0
151633,Female,7.4,5.0,7.8
151634,Other,3.8,1.0,6.6
151635,Other,5.2,1.5,8.7
151636,Female,1.8,0.2,8.3
151637,Other,4.6,2.7,6.2
151638,Male,3.1,3.7,4.4
151639,Female,2.6,0.4,6.2
151640,Female,5.6,2.7,7.3
151641,Other,4.4,2.8,8.9
151642,Female,5.2,4.8,10.0
151643,Male,8.04986729799082,3.7,7.4
151644,Other,4.4,1.5,3.9
151645,Female,6.2,0.0,8.3
151646,Female,2.6093380526948886,0.4,5.9
151647,Other,2.3,4.9,8.8
151648,Other,4.7,4.5,8.8
151649,Male,5.4,4.1,10.0
151650,Other,4.8,2.1,9.0
151651,Male,0.7,0.6,9.1
151652,Male,4.1,4.5,1.0
151653,Male,5.1,4.8,10.0
151654,Female,3.5,4.7,5.1
151655,Male,4.4,3.5,5.5
151656,Female,6.1,0.9,5.2
151657,Other,7.6,0.0,4.1
151658,Male,5.1,0.8,8.4
151659,Female,0.0,1.5,6.6
151660,Other,7.349661235196213,3.6,5.0
151661,Male,1.4,1.6,4.0
151662,Female,2.9,1.9,8.6
151663,Other,1.3,0.2,5.1
151664,Other,3.6994888677035407,2.1,3.5
151665,Male,4.0,2.1,5.2
151666,Female,5.8,0.1,8.4
151667,Male,3.7,2.3,10.0
151668,Female,5.2,1.4,8.2
151669,Female,5.4,0.9,5.6
151670,Other,7.8,1.7,7.9
151671,Female,8.0,2.5,6.0
151672,Female,2.8,5.0,9.5
151673,Male,4.7,4.0,5.4
151674,Male,3.3,0.3,3.5
151675,Female,6.470719145680706,4.5,5.1
151676,Male,8.3,2.9,8.6
151677,Male,5.8,4.5,8.0
151678,Other,6.9,2.6,9.9
151679,Female,3.4,3.9,5.7
151680,Other,6.6,1.8,6.9
151681,Female,6.7,0.8,5.6
151682,Male,5.6,2.6,7.4
151683,Other,3.9,2.3,9.7
151684,Male,3.8,1.2,7.8
151685,Other,4.4,0.6,3.0
151686,Other,6.5,5.0,8.5
151687,Male,2.0,0.1,6.7
151688,Male,3.4,2.9,9.4
151689,Male,4.4,2.6,7.5
151690,Other,0.0,1.9,5.7
151691,Other,3.0,1.9,9.2
151692,Female,4.1275304931570425,2.4,5.1
151693,Male,1.7,1.6,7.4
151694,Female,1.39463334404753,0.9,9.6
151695,Male,5.290211145908104,3.3,8.6
151696,Other,2.7,3.7,1.0
151697,Male,5.5,0.7,8.4
151698,Male,2.7,4.7,6.0
151699,Female,3.6,3.0,5.6
151700,Other,3.5,0.5,8.2
151701,Female,5.091086757717379,4.2,4.7
151702,Other,7.6,0.4,2.0
151703,Female,4.7,4.5,6.2
151704,Female,4.7,3.2,10.0
151705,Male,2.8,0.6,8.1
151706,Other,2.5,1.7,3.9
151707,Female,5.368283053680695,1.2,5.5
151708,Male,6.510277752254914,3.5,7.3
151709,Other,0.0,0.1,7.199999999999999
151710,Female,7.4,2.0,8.3
151711,Other,6.4,1.4,6.8
151712,Female,5.577265044756395,0.7,9.8
151713,Female,4.4,0.5,10.0
151714,Female,4.928375875044513,2.4,7.2
151715,Female,7.3,1.0,8.6
151716,Other,2.4,2.2,9.3
151717,Female,4.6,2.9,6.4
151718,Female,6.8,4.5,6.7
151719,Male,4.485834797580081,3.5,6.1
151720,Female,1.9,5.0,7.0
151721,Other,3.6,5.0,6.7
151722,Female,0.0,3.1,10.0
151723,Male,4.5,4.7,9.8
151724,Other,3.9,4.9,6.2
151725,Male,4.6,3.0,9.2
151726,Female,4.2,4.7,9.6
151727,Female,4.6,1.7,6.3
151728,Male,2.2,1.2,7.6
151729,Male,1.9,3.3,5.7
151730,Female,3.2,3.3,3.9
151731,Male,3.9,4.2,9.8
151732,Other,0.3893124860457115,3.5,6.9
151733,Female,6.2,4.5,4.7
151734,Female,5.597902635385786,3.2,5.7
151735,Other,4.074838965885145,4.7,6.9
151736,Other,3.7,4.5,9.8
151737,Other,6.6,3.8,1.6
151738,Other,4.8444003972150105,2.2,8.5
151739,Female,4.5,3.4,6.0
151740,Female,3.3,1.3,4.5
151741,Male,3.57746508574901,3.4,7.6
151742,Male,7.0,0.5,7.9
151743,Male,6.4,3.0,4.4
151744,Other,2.5,3.3,10.0
151745,Other,5.1,0.2,10.0
151746,Male,4.4,0.7,9.2
151747,Female,4.6,2.8,4.1
151748,Male,7.3,4.4,6.7
151749,Male,1.2,2.5,10.0
151750,Female,3.7,2.4,5.6
151751,Male,4.0,4.3,8.0
151752,Other,6.8,2.6,4.5
151753,Male,3.1,4.9,3.4
151754,Other,9.717352664249857,1.5,4.6
151755,Other,0.0,1.2,4.0
151756,Other,0.0,2.6,8.9
151757,Other,4.0,0.7,7.7
151758,Female,5.431190502448743,2.8,8.7
151759,Other,3.5,4.1,10.0
151760,Other,8.351574041656157,3.8,2.1
151761,Male,2.6,3.7,4.1
151762,Male,4.5,0.8,7.9
151763,Other,2.9,0.6,10.0
151764,Other,4.9,3.5,7.0
151765,Female,6.0,0.8,8.3
151766,Female,4.2037262666747175,1.6,5.5
151767,Other,6.73422041407899,0.0,8.8
151768,Female,1.2359203629550342,2.2,10.0
151769,Other,6.7,4.6,8.3
151770,Male,3.6853077666882816,2.5,4.2
151771,Male,3.3,5.0,2.4
151772,Female,3.8,1.2,4.2
151773,Other,8.080579034664156,2.0,8.4
151774,Female,2.1,4.0,10.0
151775,Female,0.5,3.8,4.4
151776,Male,1.9,3.4,8.8
151777,Female,4.0,0.3,1.2
151778,Male,4.6,1.7,5.3
151779,Male,5.8,2.3,7.4
151780,Other,5.856889245314433,4.3,7.2
151781,Female,3.7,0.0,10.0
151782,Female,2.6,0.2,5.2
151783,Male,4.5,4.8,7.4
151784,Female,7.5,4.3,6.3
151785,Male,5.6,3.0,9.4
151786,Male,2.3,1.0,7.5
151787,Male,3.9,0.3,6.9
151788,Female,2.8,2.1,6.8
151789,Male,3.4,1.7,9.6
151790,Other,3.2,0.5,7.6
151791,Male,3.529122110347204,3.6,7.2
151792,Female,9.573299736213684,2.7,9.8
151793,Other,2.6,0.4,8.4
151794,Other,7.4,4.6,9.0
151795,Female,3.0,3.0,8.8
151796,Female,1.7,4.5,6.1
151797,Male,8.80533996462618,4.7,8.3
151798,Female,4.6,3.5,6.9
151799,Female,3.4,1.2,5.4
151800,Male,1.6,0.7,7.2
151801,Other,6.2,1.6,7.1
151802,Male,4.2,3.7,7.2
151803,Other,6.0,2.2,7.2
151804,Male,4.2,1.0,6.8
151805,Female,6.288247516270383,2.4,8.2
151806,Other,7.88140449404148,1.4,4.4
151807,Female,4.835658792036451,1.1,5.4
151808,Male,1.0,0.9,7.1
151809,Female,7.7,1.7,5.1
151810,Male,6.608137165603399,1.6,3.9
151811,Male,1.8,3.6,10.0
151812,Male,2.2,1.6,9.0
151813,Female,2.504191953711019,1.3,7.8
151814,Male,3.4772366652878444,2.0,7.2
151815,Male,3.815282607700189,4.1,7.199999999999999
151816,Male,4.9,3.0,10.0
151817,Male,1.2,3.6,7.4
151818,Other,7.2,1.7,8.9
151819,Other,7.3,3.0,6.2
151820,Male,9.0,3.1,7.2
151821,Male,3.0,1.9,8.2
151822,Female,4.1,2.2,7.4
151823,Female,2.9,4.3,4.7
151824,Female,3.7324412297132072,2.1,7.2
151825,Other,5.5,0.7,6.6
151826,Other,2.3,2.4,8.8
151827,Male,1.9,4.4,9.9
151828,Male,2.9,1.3,8.5
151829,Other,4.2,4.2,6.7
151830,Male,4.1,2.6,6.8
151831,Male,5.5,3.7,10.0
151832,Male,6.716984834943446,4.4,8.8
151833,Other,5.3,0.9,8.3
151834,Male,0.0,0.8,2.2
151835,Male,5.6,2.8,6.1
151836,Other,0.0,0.6,7.5
151837,Other,4.7,3.4,6.6
151838,Other,5.5,4.8,8.4
151839,Other,2.5,1.6,3.0
